Sentence,Sentiment
"Our sustainability strategy, Fashion FWD, has been instrumental in driving progress towards our goals.",neutral
It is important to recognise that we still have a long journey ahead.,neutral
"In this report, we will detail how we are continuing to work hard to address this challenge.",neutral
"By investing in renewable energy, using resources efficiently and promoting human rights, we believe our business can be a positive force for change.",positive
"Our positive results mean we have the capacity to continue to accelerating this change, and throughout this report, we describe the actions we are taking now and in the future.",positive
"Three of the most important steps include: Designing products from materials that have a lower environmental impact, with circularity in mind.",neutral
Working holistically with our partners across the supply chain to reduce emissions.,neutral
Increasing focus on the use phase of our products to extend life cycle.,neutral
"In parallel with these steps, we are continuously building an understanding of how the planetary ecosystems and society interrelate.",neutral
"As companies, industries and legislators obtain further knowledge of the full ecosystem, we will have to find collaborative solutions to reach the required scale and prepare for a circular future.",neutral
No company can do this alone.,neutral
"Legislation plays a pivotal role in this regard, and we wholeheartedly welcome global legislation and initiatives as crucial instruments for transforming and facilitating change across industries and societies.",neutral
"By embracing holistic collaboration across the industry with our customers, suppliers, legislators, and other stakeholders, we can collectively work towards creating the future we all need Ð for our company, our industry, our society and the environment.",neutral
"In BESTSELLER, we are determined to do so.",neutral
"For Pandora, 2020 was a paradox.",neutral
"On the one hand, the pandemic forced us to temporarily close most of our stores and revenue declined dramatically.",neutral
"Many commercial plans had to be cancelled or postponed, as focus shifted to protecting customers and employees.",neutral
"On the other hand, 2020 marked a milestone in the companyÕs turnaround.",neutral
We are reigniting the desire for Pandora.,neutral
"The positive brand development that started towards the end of 2019 continued, as we cemented our position as a desirable and affordable luxury brand.",positive
"The strategic initiatives under Programme NOW showed very strong results, and our share price increased 135%.",positive
Total shareholder return topped both the Danish C25 and the STOXX 600 Personal & Household Goods indices.,neutral
"We were able to leverage new consumer insights across the business and despite the disruption from COVID-19, our retail operations proved their resilience.",negative
This was particularly evident in our online stores.,neutral
"As social distancing put limits on physical retail, and brickand- mortar stores had to close, we were able to recoup a lot of revenue thanks to our significant investments in digital initiatives in recent years.",neutral
PandoraÕs online revenue doubled in 2020.,neutral
"We will continue to invest in our digital capabilities, omnichannel initiatives, and data analytics.",neutral
"These are core elements of the brandÕs future, as we aim to stay relevant to different consumer groups while being very competitive in our go-to-market strategies.",neutral
"In 2020, we changed the way Pandora operates.",neutral
We completed a strategic reorganisation to bring Pandora closer to consumers and ensure more consistent global execution of our product and marketing concepts.,positive
The reorganisation has enabled faster decision-making and better collaboration.,neutral
Our agility and operational excellence during the pandemic are solid evidence of the new organisation.,positive
Pandora also made great progress on the sustainability front in 2020.,neutral
"We committed to becoming carbon neutral in our own operations by 2025, reducing emissions in our full value chain in line with the Paris Agreement, and switching to using only recycled silver and gold in our products by 2025.",neutral
These decisions will greatly benefit the environment and have set a new standard for responsible production in the jewellery industry.,positive
We also extended our collaboration with UNICEF after having raised USD 3.4 million for vulnerable children in the first year of the partnership.,positive
Some of the funds were directed to COVID-19 relief.,neutral
We are now preparing a new chapter for Pandora.,neutral
Programme NOW was launched in late 2018 as a two-year transformation programme with the main objective of halting the decline in revenue.,negative
"It has changed the company, and the transformation is nearing its completion.",neutral
We look forward to presenting a new strategy and embarking on the next era for the company Ð an era of growth Ð in support of our aim to give a voice to peopleÕs loves.,positive
"We would like to thank all PandoraÕs employees for their commitment, innovation and perseverance during a very challenging year",negative
I am very proud of how Genmab has continued to evolve over the past year while remaining true to its core purpose of improving the lives of patients through the creation and development of innovative and differentiated antibody- based medicines.,neutral
Genmab has been able to maintain a focus on its core purpose Ñ to improve the lives of patients Ñ due to the strength of the CompanyÕs core values and unique Company culture.,neutral
"Our core values of passion for innovation, determination, integrity and working as one team are fully supported by a culture where patients come first, and our ideas and decisions are rooted in science.",neutral
Genmab also fosters a culture where colleagues respect and celebrate differences and have the freedom to speak up and empower one another.,neutral
"The approval of Tivdak, a first for Genmab, would not have been possible without our inspiring team members who are dedicated to bringing our core values and culture to life.",neutral
"Over the past two years we embarked upon a more focused, business-driven corporate social responsibility (CSR) strategy, including a commitment to three United Nations Sustainable Development Goals (SDGs) that are most closely aligned with our business and that our teams can positively impact.",neutral
We also updated our CSR governance structure.,neutral
"As Genmab monitors new developments, regulations and industry practices, we carefully consider initiatives that could further enhance our operations as a sustainable and socially responsible biotech.",neutral
"As such, Genmab is committed to help reduce our environmental footprint.",neutral
"Motivated by organizational growth and corresponding stakeholder focus on climate and environment, society and governance (ESG), Genmab evaluated its climate-related risks and opportunities.",positive
"IÕm pleased to report that we have implemented the Task Force on Climate-related Financial Disclosures (TCFD) recommendations, which for the first time are part of this Annual Report.",neutral
"Additionally, Genmab plans to calculate its carbon footprint and set climate ambitions and targets.",neutral
Genmab acknowledges its responsibility to contribute to the Paris Agreement goals by fulfilling its duty to reduce CO2 emissions.,neutral
"By strategically considering climate-related financial risks and opportunities, Genmab is beginning a journey to further protect long-term value for our operations and build resilience.",neutral
"This commitment to corporate governance, like our dedication to CSR and the environment, is based on ethics and integrity.",neutral
"Our commitment to corporate governance also impacts our effort to strengthen the confidence that existing and future shareholders, partners, team members and other stakeholders have in Genmab.",neutral
"The role of shareholders and their interaction with Genmab is important, and open and transparent communication is paramount to maintain the confidence of GenmabÕs shareholders.",neutral
"As such, we continue to conduct regular outreach and engage with our shareholders throughout the year and appreciate their open and candid feedback.",neutral
In February of 2021 we further strengthened our Executive Management team with the appointment of Tahamtan Ahmadi as Chief Medical Officer.,neutral
"Dr. Ahmadi joined Genmab in 2017 and prior to his appointment served as GenmabÕs Senior Vice President, Head of Oncology.",neutral
"In this new role, Dr. Ahmadi leads research, discovery, regulatory and medical activities.",neutral
We also saw a change to our Board of Directors as Jonathan Peacock stepped down due to increased responsibilities in connection with his other board commitments.,neutral
We thank Jonathan for his service to Genmab and are in the process of identifying the best possible candidate to fill this position on GenmabÕs Board of Directors.,neutral
"In anticipation of the potential regulatory approval and launch of GenmabÕs first medicine, Genmab took a focused and disciplined approach to further build its teams and strengthen our capabilities across the value chain.",neutral
In 2021 we took the next step into becoming a fully integrated end-to-end biotech with the launch and co- promotion of our first U.S. FDA approved medicine.,neutral
"On behalf of the Board of Directors, I would like to thank GenmabÕs dedicated team members, CEO Jan van de Winkel and the rest of the senior leadership team for their inspiration and extraordinary leadership and all of our shareholders for their continued support.",neutral
"Over the course of the past few years we have been working to strategically accelerate GenmabÕs evolution into an end-to-end, fully integrated biotech innovation powerhouse.",neutral
The initial goal of this growth has been to achieve our ambitious 2025 Vision of having our own cancer treatment on the market and a pipeline of knock-your-socks-off antibodies.,positive
"I am now extremely proud to say that, with the events of 2021, we have moved closer to realizing our vision and have further strengthened our foundation as we continue to work toward transforming the future of cancer treatment.",neutral
Genmab has always been at the forefront of innovation with all of our decisions rooted in cutting-edge science and driven by data.,neutral
These values are reflected in the status of our proprietary pipeline.,neutral
"Of key importance is the U.S. FDAÕs accelerated approval of Tivdak, which we are developing with Seagen, making it the first and only antibody- drug conjugate (ADC) approved for the treatment of adult patients with recurrent or metastatic cervical cancer with disease progression on or after first-line therapy.",neutral
"This approval is a landmark event for Genmab and more importantly, for patients with recurrent or metastatic cervical cancer who have limited treatment options.",neutral
"We and Seagen have a robust development plan for Tivdak including in other solid tumors as well as a randomized Phase 3 study, also announced in 2021, which is intended to confirm TivdakÕs benefit in recurrent or metastatic cervical cancer and to support global regulatory applications.",positive
"Our investigational medicine in development with AbbVie, epcoritamab, also made strides in 2021 with the first patients dosed in the first Phase 3 study for the bispecific antibody.",neutral
Epcoritamab data was presented at multiple prestigious conferences and was also published in The Lancet.,neutral
"We are very excited for 2022 as we anticipate not only the start of additional Phase 3 studies but also the filing of the first BLA for epcoritamab, pending supportive feedback from the U.S. FDA.",neutral
In 2021 the first patient was dosed with HexaBody- CD38 and an IND was submitted for DuoBody- CD3xB7H4.,neutral
The first preclinical data for DuoBody- CD3xB7H4 was presented in November at the Society for Immunotherapy of CancerÕs (SITC) 36th Anniversary Annual Meeting.,neutral
"Also presented at SITC were expansion cohort data from the Phase 1/2 study of DuoBody- PD-L1x4-1BB in solid tumors and initial dose-escalation data from the Phase 1/2 study of DuoBody-CD40x4-1BB in solid tumors, both of which are in development with BioNTech.",positive
These programs advanced as well with the first Phase 2 study of DuoBody-PD-L1x4-1BB and the initiation of multiple expansion cohorts in the Phase 1/2 study of DuoBody-CD40x4-1BB.,positive
innovations were applied in the pipelines of global pharmaceutical and biotechnology companies.,neutral
"In particular, our DuoBody technology platform has powered a variety of bispecific antibody therapies in development.",neutral
"The most advanced of these, amivantamab and teclistamab, are the result of our DuoBody collaboration with Janssen.",neutral
"In 2021 amivantamab was approved, as RYBREVANT, in the U.S., Europe and other markets for the treatment of certain adult patients with NSCLC with EGFR exon 20 insertion mutations.",neutral
These are the first regulatory approvals for a therapy that was created using the DuoBody bispecific technology platform.,neutral
"Subsequently, at the end of 2021 Janssen submitted a BLA to the U.S. FDA for teclistamab for the treatment of relapsed or refractory multiple myeloma.",neutral
Earlier in the year the U.S. FDA granted Janssen Breakthrough Therapy Designation (BTD) for teclistamab in this indication.,neutral
"These events provided further validation for our DuoBody technology platform, which also powers the majority of our own pipeline.",neutral
"The COVID-19 pandemic continued to provide challenges in 2021, though as in 2020 our talented team not only met those challenges but used them as opportunities to help the communities in which we operate.",neutral
"Within Genmab our COVID-19 response team, led by me, developed and implemented a host of precautionary measures to help limit the impact of COVID-19 at our workplaces.",neutral
Externally our teams sought out ways to provide assistance to our local communities.,neutral
Our U.S. office was awarded the 2021 New Good Neighbor Award by NJ Business Magazine in part due to our support of numerous local relief efforts.,neutral
I am also extremely proud of the way our teams used their specialized expertise to get involved in COVID-19 testing in the Netherlands.,neutral
"In an unprecedented all digital collaboration, Genmab and the Hubrecht Institute, along with later additional partners, developed the STRIP-Robot (Systematic Testing using Robotics and Innovation in Pandemics).",neutral
"This robot, nicknamed ÒThe Beast,Ó rapidly processes large numbers of COVID-19 polymerase chain reaction (PCR) tests, outperforming any other robot known, and at a lower cost per test than other methods.",neutral
"The dramatically increased testing capacity is benefiting our community in the Netherlands both now, during the COVID-19 pandemic, and in any future pandemics.",neutral
This remarkable achievement was the winner of the prestigious Netherlands Prix Galien Excellence COVID-19 Award.,neutral
This award reflects both GenmabÕs position as an innovation powerhouse and our ability to use our expertise to support our communities.,neutral
I believe GenmabÕs success can be judged based on the impact that we have on patientsÕ lives.,neutral
There are currently five medicines on the market that incorporate our innovations.,neutral
"As we continue to grow and our collaboration partners continue to leverage our technologies, we anticipate that additional medicines based on our science will become available for even more patients.",neutral
"Our near-term vision for the Company may evolve over time as Genmab itself grows and evolves, but our passion for innovating antibody therapeutics with the potential to improve and transform patientsÕ lives will always remain at the heart of Genmab.",neutral
"As always, none of our achievements over the past year would have been possible without the dedication and talent of our unstoppable world-class team, the support of our Board of Directors, the patients who participate in our clinical trials and their families, the investigators who help us trailblaze innovations and our shareholders who believe in our vision.",neutral
Thank you all for your continued support as we look forward to another inspiring year.,neutral
"On January 29, 2024, we successfully completed the combination of Novozymes and Chr.",neutral
Hansen and came together as one leading global biosolutions partner.,neutral
"Novonesis combines our joint strengths and the wonders of biology, and we are set to lead a new era of biosolutions.",neutral
We will continue to create powerful biosolutions for our customers and partners based on our more than 100 years of innovation and application expertise.,neutral
"Together, we will serve as a growth partner to our customers; a value creator to our shareholders; and a company that has a significant, positive impact on society and the planet.",positive
"Two years after launching our strategy ÒUnlocking growth Ð powered by biotech,Ó we are delivering solid growth and earnings in a volatile market environment, clearly demonstrating NovozymesÕ return to higher growth rates.",positive
"In 2023, we generated 5% organic sales growth and delivered a solid EBIT margin of 25.4% before special items, reflecting the positive impact of our pricing efforts in another year affected by high input costs.",positive
"Our free cash flow before acquisitions was DKK 2.1 billion, a sound cash generation considering the substantial impact of special items related to the combination.",neutral
"The strength of NovozymesÕ diversified portfolio and end-market exposure enable us to capture growth opportunities when they arise, creating overall stability.",positive
"We delivered strong double-digit growth in Bioenergy and solid growth in Household Care and Agriculture, Animal Health & Nutrition in difficult markets.",positive
"Food, Beverages & Human Health and Grain & Tech Processing declined in markets impacted by inventory adjustments.",neutral
"We achieved these results by leveraging our broad market presence, diverse portfolio, strong innovation muscle and our robust and unique scale-up capabilities.",positive
"Throughout the year, we continued our pricing efforts by engaging in dialogue with customers to capture the fair share of the value that our biosolutions bring.",neutral
"Meeting customer needs across both developed and emerging markets, we achieved organic sales growth of 6% in developed markets and 4% in emerging markets in 2023.",positive
"We launched 18 innovative biosolutions to meet customer needs, and by leveraging capabilities across technologies and markets we launched new biosolutions including in the human health and functional foods space to enable bone strength and heart health, aid digestion and immunity, and improve plant-based foods.",neutral
"Through our unique innovation capabilities, we enabled our customers in bioenergy to optimize the performance of their plants and achieve higher yields.",neutral
"Our customers highly value the ability to diversify their revenue streams through our biosolutions, which allow them to capture more protein, corn oil, and fiber.",neutral
"As the market for low carbon fuels expands, we see an accelerating impact from our biosolutions for biomass conversion.",neutral
"In Household Care, we delivered solutions for several segments and markets, including laundry, dishwash, and fabric care.",positive
"We announced an exclusive long-term strategic global partnership with Carbios to enable biological recycling of plastic waste, which reduces greenhouse gas emissions and represents an important step towards the circular economy that we so greatly need.",positive
"An important achievement in 2023 was to finalize the construction of our state-of-the-art advanced protein production facility in Nebraska, U.S., which was done on time and according to plan.",neutral
The site will enable us to meet the growing demand for alternative protein solutions.,neutral
"In 2023, we joined a new innovative consortium together with the Novo Nordisk Foundation, the Bill & Melinda Gates Foundation, and other relevant players to convert carbon dioxide into protein for human consumption.",neutral
"On this important longterm journey, we are committed to contributing our innovation power and biotech expertise to fight the rising global problems of food security and greenhouse gas emissions from agriculture.",neutral
We also joined forces with Arla Food Ingredients to develop advanced protein ingredients using precision fermentation.,neutral
"The initial focus of the collaboration will be protein ingredients for medical nutrition, but we aim to expand into other segments in the future.",neutral
Biosolutions are key to addressing the challenges our world is currently facing.,neutral
"They help tackle climate change, repair and improve broken food systems, and enable healthier lifestyles.",neutral
"To unleash the full potential of biosolutions and generate significant value for all stakeholders and society, we have taken an important strategic step to combine Novozymes and Chr.",positive
"Novonesis builds on more than one hundred years of innovation, unparalleled biotech capabilities, and the ability to deliver high quality biosolutions at scale to meet customer needs across the world.",neutral
"Most importantly, it has a pool of more than 10,000 talented employees, all with a passion to better our world with biology.",neutral
These strengths will enable Novonesis to lead a new era of biosolutions and unlock additional growth opportunities.,positive
"Short-term revenue and cost synergies will come from leveraging our commercial excellence to cross-sell biosolutions in an expanded market and from an optimized production setup, portfolio efficiencies, procurement savings and a more streamlined organization.",neutral
"Our unmatched biotech toolbox, diversified portfolio, and global reach will over the long term enable us to accelerate customer value creation and make us an unequalled partner to our customers.",neutral
"Half of NovonesisÕ portfolio is focused on enabling healthier lives, while the other half is directed at enabling a healthier planet.",neutral
"We are better together, and the future will demonstrate the impact of our shared purpose and powerful capabilities.",neutral
We are excited to have embarked on this next step of our journey as a leading global biosolutions partner.,neutral
Biosolutions hold enormous opportunity for sustainable growth and will benefit societies worldwide.,positive
"According to the World Economic Forum, the current addressable market for biosolutions is around EUR 15 billion, and its economic impact is expected to triple by 2040.",neutral
We see significant opportunities across our portfolio to address global needs while at the same time accelerating our growth ambitions.,positive
"For example, biosolutions for carbon capture, biomass conversion, plastics recycling and advanced proteins can unleash our longterm growth potential and enable a more sustainable future.",positive
We continue to advocate for biosolutions as a key enabler of a green transition across public and private sectors.,neutral
"In 2023, we attended the World Economic Forum, the U.N. General Assembly and COP28 to promote cross-sector collaboration for a healthier planet.",neutral
We serve on the Board of Trustees of the Science Based Targets initiative and in the leadership of World Economic ForumÕs CEO Climate Leaders Alliance.,neutral
Positions that enable us to push for corporate climate action across sectors.,neutral
"In addition to our climate-related efforts, we also work on addressing challenges to biodiversity.",neutral
We are committed to using natureÕs resources with the utmost care to ensure that our net impact benefits nature and our planet.,neutral
"In 2023, we worked closely with partners to support the development of scientific frameworks for companies to address their impact on nature, and going forward, we will deepen our engagement in this space.",neutral
"Novozymes has walked the talk as a sustainability leader and we are proud to have achieved a 67% reduction of greenhouse gas emissions from our operations, relative to our 2018 baseline, and sourced 84% of our electricity from renewable sources.",positive
"These efforts are aligned with our goal of reaching net-zero emissions across scopes 1, 2 and 3 by 2050, targets which have been validated by the Science Based Targets initiative.",neutral
"Our scores on employee engagement and development were at 84, which was above the industry benchmark of 81.",neutral
We are especially proud of this achievement during what has been a year of change at Novozymes.,neutral
"Diversity and inclusion also remained a priority, and we conducted several initiatives across our regions, including trainings and changing HR policies.",neutral
"In 2023, the share of women in senior management increased to 36%, compared with 33% last year.",neutral
"As a combined entity, Novonesis is well-positioned to continue the path of sustainability leadership, and we will strive to do even better for our planet and our people.",neutral
We will remain committed to achieving net-zero emissions by 2050 while nurturing diversity and inclusion and aiming to achieve gender balance across all professionals and senior management by 2030.,neutral
"During the past 23 years, Novozymes has made a positive mark on the world, driven by a strong and powerful purpose.",positive
We are building our future on this strong legacy and foundation.,positive
"In May 2023, we announced the appointment of Rainer Lehmann as CFO and Executive Vice President.",neutral
"Rainer joined Novozymes in November 2023, and will be a strong partner to the whole organization as we execute on our integration with Chr.",positive
Hansen and drive our operating results to secure sustainable value creation.,neutral
"Rainer succeeds Lars Green, who left Novozymes in 2023.",neutral
We are immensely grateful for everything Lars has contributed to Novozymes and we wish him all the best in his future endeavors.,neutral
We extend our thanks to NovozymesÕ Executive Leadership Team and Board of Directors for their contributions.,neutral
We are deeply appreciative of the lasting impact you have had on Novozymes.,neutral
"We also thank our dedicated employees, customers, partners, and shareholders for their trust in and support for Novozymes and our exciting journey ahead.",neutral
50 GW of installed renewable capacity by 2030 is more important than ever.,neutral
"The world is facing a climate crisis, and it is indisputable that a transition to a sustainable energy system is needed.",negative
"In the past decade, global investment in energy supply has slowed down by 2.4 % per year across all technologies, indicating a risk of an emerging energy shortage.",negative
"Especially in Europe, this risk has been worsened by the war in Ukraine.",negative
"This development has made it evident that renewable energy is the best solution to secure an independent, locally rooted energy supply, and that investments must be accelerated.",neutral
We are ready to be part of this much-needed accelerated renewable energy build-out.,neutral
"Our longstanding industry experience in constructing largescale offshore wind farms and our strong supplier relations give us a competitive edge in the industry, which enables us to maximise joint strengths across our portfolio.",positive
"We have a well-functioning operating model, which allows us to harvest synergies across markets, regions, and technologies.",neutral
"We want to play a key role in the future energy systems with a focus on three areas: offshore wind, onshore renewables, and P2X (green fuels and e-fuels), and we aim to be a key player in developing multi-technology solutions.",neutral
"Based on our capabilities and experiences and our unique renewable platform, we are ideally positioned to integrate renewable technologies to help shape the future energy market and to cater for the growing customer demand.",neutral
"However, for the acceleration to be successful, it is crucial that we build green energy right.",positive
"Our actions should contribute to fully decarbonising the worldÕs energy systems, to revive and rewild our oceans and lands, to respect human rights in everything we do, and to promote just societies and build thriving local communities, based on stable high-quality jobs and local supply chains.",neutral
The year 2022 underlined our continued leadership in offshore wind.,neutral
"Despite a challenging year for the industry with continued supply chain bottlenecks and increasing costs of raw materials and components, we are in a robust position for weathering the current volatile market conditions.",negative
"In 2022, we achieved significant strategic results across our business, and it keeps us ahead of our annual build-out targets towards 2030.",positive
We were awarded 2.9 GW of offshore wind capacity and added 1.6 GW of onshore renewables through organic growth and acquisitions.,positive
"Additionally, we advanced seven projects (1.4 GW) to FID and four projects (2.0 GW) to COD.",neutral
This increased our firm capacity to 30.7 GW by the end of 2022 and keeps us well on track to deliver on our 2030 ambition of ~50 GW.,neutral
"Furthermore, we achieved strong operational performance with our assets remaining fully operational and having strong availability rates.",positive
Our CHP plants supported the much-needed security of supply in Denmark.,neutral
Our green share of heat and power generation amounted to 91 %.,neutral
"In the UK, we were awarded a contract for difference (CfD) for building Hornsea 3, the worldÕs single biggest offshore wind farm, and we commissioned Hornsea 2, the worldÕs largest operating wind farm.",neutral
"In the US, we continued the development of our portfolio of offshore wind projects off the East Coast.",neutral
"We took FID on South Fork, which is well on track to be commissioned as our first US project late 2023.",neutral
"For Ocean Wind 1, BOEM released its draft environmental impact statement (DEIS), and we continued to mature the project boundary conditions and secure key supply chain contracts.",neutral
"In January 2023, we signed an agreement to purchase PSEGÕs 25 % equity stake in the project.",neutral
"However, due to supply chain bottlenecks, cost inflation, and higher costs of capital, the value of our US projects with non-inflation-adjusted contracts are under pressure.",negative
"For our Sunrise Wind project in New York, this led to an impairment.",negative
"We remain committed to our portfolio, and we are confident we can create value.",neutral
"The early construction work of two of our German offshore wind farms, Borkum Riffgrund 3 and Gode Wind 3, are both progressing according to plan.",neutral
"In Taiwan, despite challenges, we continued the progress in all areas of the construction of Greater Changhua 1 & 2a and expect to commission the wind farm in H2 2023.",neutral
We decided not to participate in the third Taiwanese auction as it did not meet our financial threshold.,neutral
"By partnering with the offshore project developer Simply Blue Group and the minority JV partner Subsea 7 on the 100 MW floating project Salamander in Scotland, we are taking tangible steps into floating offshore wind.",neutral
"Likewise, we signed an agreement and entered into a partnership with Repsol, a global multi-energy company, to explore the joint development of floating offshore wind in the Iberian Peninsula.",neutral
We also formed a new partnership with Copenhagen Infrastructure Partners to develop up to 5.2 GW of offshore wind in Denmark across four projects.,neutral
"The partnership aims to accelerate the green transformation, create value in the offshore wind industry, and create a Danish business and export stronghold within renewable hydrogen.",neutral
"In our onshore business in the US, we took FID on three projects, the wind farm Sunflower in Kansas, the solar PV project Mockingbird in Texas, and the combined solar PV and storage project Eleven Mile in Arizona.",neutral
The wind part of Helena Energy Center in Texas and the wind farm Haystack in Nebraska were successfully commissioned.,neutral
"Additionally, we are constructing the solar farm Old 300, which is 78 % commissioned, and the solar part of Helena Energy Center.",neutral
We expect full commercial operation before the end of 2023 for both projects.,neutral
"Furthermore, we acquired the onshore wind farm Ford Ridge in Illinois.",neutral
We have taken yet another step within onshore renewables in Europe by completing the acquisition of Ostwind.,neutral
This acquisition expands our portfolio into Germany and France with a development project pipeline of more than 1.5 GW.,neutral
"In Spain, we marked our entry into the onshore market with four partnerships to pursue early-stage solar and onshore wind projects.",neutral
"To support our growth ambitions, we effectively recycled our capital by signing and completing two new farm-downs.",positive
The farm-down of Hornsea 2 was one of the largest renewable energy M&A transactions ever with a valuation that underpins the attractiveness of our offshore wind assets.,neutral
"In our onshore business, we closed our first-ever agreement to farm down 50 % of a portfolio of four onshore projects in the US to Energy Capital Partners.",neutral
"Both transactions secured a NPV retention of around 100 % and crystalised value up front, while providing proceeds, which we can reinvest in value-creating growth.",positive
"In our P2X business, we took FID on and acquired the remaining 55 % of FlagshipONE, a late-stage development project in Northern Sweden.",neutral
"The facility will have an electrolyser capacity of 70 MW and is expected to produce 50,000 tonnes of e- methanol per year based on renewable hydrogen and biogenic carbon.",neutral
This is ¯rstedÕs first commercial-scale final investment decision within its P2X business and represents a significant milestone in the realisation of our P2X ambitions.,neutral
It is also the largest e-methanol project under construction in Europe.,neutral
We also signed a landmark letter of intent with A.P.,neutral
"Moller - Maersk to deliver 300,000 tonnes of e-methanol to power MaerskÕs newly ordered e-methanol-powered vessels.",neutral
This has enabled us to accelerate the development of a 675 MW facility on the Gulf Coast.,neutral
"Finally, both our ÔGreen Fuels for DenmarkÕ project and our Haddock P2X project in the Netherlands received IPCEI funding in 2022.",neutral
"EBITDA including new partnership agreements totalled DKK 32.1 billion in 2022, our highest EBITDA to date, of which the gain from the 50 % farm-downs of Hornsea 2 and Borkum Riffgrund 3 amounted to DKK 11.0 billion in total.",positive
"EBITDA excluding new partnership agreements amounted to DKK 21.1 billion, an increase of DKK 5.3 billion compared to 2021.",positive
"We benefitted from our diverse portfolio and achieved significantly higher earnings from our onshore wind and solar PV business, our combined heat and power plants, and our gas activities than expected at the beginning of the year, while earnings in Offshore decreased.",positive
The unexpected decrease in Offshore was primarily due to adverse impacts from hedges and delays at our Hornsea 2 and Greater Changhua 1 & 2a construction projects.,negative
"During the year, we have had to recognise a DKK 1.3 billion negative impact from hedges, which does not fulfil the requirements for hedge accounting under IFRS 9.",negative
The effect is temporary and will improve EBITDA in later periods.,neutral
"The return on capital employed (ROCE) was 17 %, and profit for the year amounted to DKK 15.0 billion.",positive
"The Board of Directors recommends paying a dividend of DKK 13.5 per share, corresponding to DKK 5.7 billion and an increase of 8.0 %.",positive
"We expect EBITDA excluding new partnership agreements to be DKK 20-23 billion in 2023, driven by a significant increase in earnings from our operational renewable energy assets partly offset by lower earnings from our CHP plants and gas business compared to 2022.",positive
We remain confident in our long-term financial estimates and growth ambitions.,positive
"In 2022, we launched additional commitments, initiatives, and pilots, which are needed to deliver on our mediumand long-term targets.",neutral
"In addition to initiatives related to our net-zero emissions target, we have acted on our commitment to deliver a net-positive biodiversity impact from all our new energy assets from 2030 at the latest and our aspiration to drive a just transition.",positive
Our 98 % carbon reduction target for 2025 remains unchanged.,neutral
"However, we will not see steep emission reductions from energy generation in 2023-2024, since we have been ordered by the Danish authorities to continue operations of our coal-fired power stations until June 2024.",neutral
We are proud founding members of the First Movers Coalition steel and concrete sectors.,neutral
"In 2022, together with only four other leading companies, we agreed to further accelerate the decarbonisation of our supply chain, by procuring at least 10 % Ônear-zeroÕ concrete by 2030.",neutral
"With this, we aim to pool our purchasing power and create early market demand for near-zero concrete.",neutral
"Since 1970, 70 % of the worldÕs wildlife have been lost, and projections show that biodiversity will continue to decline if we maintain business as usual.",negative
"We have started a range of initiatives, and in 2022, we launched an international partnership with WWF.",neutral
The partnership will help us achieve our ambition and develop innovative ocean projects across our markets.,neutral
"In an ambitious new project, we have partnered with the Lincolnshire and Yorkshire wildlife trusts to restore biodiversity around the Humber in Northern England.",neutral
"Additionally, we will protect almost 1,000 acres of native prairie as part of our Mockingbird solar PV project in the US together with The Nature Conservancy.",neutral
Building renewable energy comes with the opportunity to provide high-value jobs and drive a socially just transformation of our industry.,neutral
"We are expanding our thriving communities programme to make sure we have a robust impact management system in place, which is geared towards delivering local, social, and economic value.",neutral
"As a first in the US, together with North AmericaÕs Building Trades Unions (NABTU), we announced an agreement to construct offshore wind farms with an American workforce.",neutral
"In Choczewo in Poland, we have set up a community fund to support local sustainable development opportunities, and as part of Sunrise Wind in New York, we will recruit and train workers from marginalised communities for union construction careers.",neutral
"To support our journey, we will ensure that sustainability is embedded in the core of how we do business.",neutral
This entails a corporate governance that enables the right decisions.,neutral
"In 2022, we took this further.",neutral
"Following implementation for the leadership team in 2022, we adjusted our short-term incentive (STI) scheme for all participating employees, effective from 2023.",neutral
"The new STI supports a stronger link to our 2030 aspirations, including global sustainability leadership, and ensures that sustainability is further integrated in our operating model.",neutral
"In a challenging and highly volatile year, our skilled and valued employees have navigated this complexity well and managed to deliver strong strategic progress and record results for ¯rsted.",positive
"Our success is only possible through them, and we care deeply about all our colleagues and our joint safety.",neutral
"In 2022, our employee satisfaction survey showed a motivation and satisfaction score of 76 out of 100.",neutral
"Although this is a high score well above our external benchmark for comparable companies, we aim even higher, and we will continue to improve the well-being of our employees.",neutral
Having a strong focus on safety is anchored in our organisation in terms of both protecting the physical conditions of our employees and securing a psychologically safe workplace.,positive
"In 2022, our total recordable injury rate (TRIR) reached 3.1, up from 3.0 in 2021, mainly due to recordable injuries for contractorsÕ employees.",neutral
We are not satisfied with this development.,neutral
"Consequently, we have implemented several initiatives to improve safety, and we remain focused on our ambition of reaching a TRIR of 2.5 in 2025.",neutral
"As we expand our global footprint, we experience increasingly different local market requirements.",neutral
"Therefore, as of November 2022, we implemented a new organisational structure, which is rooted in local regions while leveraging the synergies of a global organisation.",neutral
"With this new structure, integrating our offshore and onshore renewables organisations and making P2X a stand-alone business, we are moving closer to our markets and our customers.",neutral
"Consequently, there were changes to our Group Executive Team, including new regional executives.",neutral
"In 2022, an energy crisis was added to the global climate and biodiversity crises.",negative
"Renewable energy has proven to be significantly cheaper than any fossil fuel alternative, even with higher prices, and it has furthermore proven to be the best possible insurance policy to avoid future energy price increases like those seen last year.",neutral
"Therefore, action must be taken to increase the pace of the necessary investments in renewable energy.",positive
