Sentence,Sentiment
deliver strong double digit growth bioenergy solid growth household care agriculture animal health nutrition difficult market,positive
food beverage human health grain tech processing decline market impact inventory adjustment,neutral
achieve result leverage broad market presence diverse portfolio strong innovation muscle robust unique scale up capability,positive
throughout year continue pricing effort engage dialogue customer capture fair share value biosolution bring,neutral
meeting customer across develop emerge market achieve organic sale growth develop market emerge market,positive
launch innovative biosolution meet customer leverage capability across technology market launch new biosolution include human health functional food space enable bone strength heart health aid digestion immunity improve plant base food,neutral
unique innovation capability enable customer bioenergy optimize performance plant achieve high yield,neutral
customer highly value ability diversify revenue stream biosolution allow capture protein corn oil fiber,neutral
market low carbon fuel expand see accelerate impact biosolution biomass conversion,neutral
household care deliver solution several segment market include laundry dishwash fabric care,positive
announce exclusive long term strategic global partnership carbio enable biological recycling plastic waste reduce greenhouse gas emission represent important step towards circular economy greatly,positive
important achievement finalize construction state art advance protein production facility nebraska time accord plan,neutral
site enable meet grow demand alternative protein solution,neutral
join new innovative consortium together novo nordisk foundation bill melinda gates foundation relevant player convert carbon dioxide protein human consumption,neutral
important longterm journey committed contribute innovation power biotech expertise fight rise global problem food security greenhouse gas emission agriculture,neutral
also join force arla food ingredient develop advanced protein ingredient use precision fermentation,neutral
initial focus collaboration protein ingredient medical nutrition but aim expand segment future,neutral
biosolution key address challenge world currently face,neutral
help tackle climate change repair improve break food system enable healthy lifestyle,neutral
unleash full potential biosolution generate significant value stakeholder society take important strategic step combine novozyme chr,positive
novonesis build one hundred year innovation unparalleled biotech capability ability deliver high quality biosolution scale meet customer across world,neutral
most importantly pool talented employee passion well world biology,neutral
strength enable novonesis lead new era biosolution unlock additional growth opportunity,positive
short term revenue cost synergy come leverage commercial excellence cross sell biosolution expand market optimize production setup portfolio efficiency procurement saving streamlined organization,neutral
unmatched biotech toolbox diversified portfolio global reach over long term enable accelerate customer value creation make unequalled partner customer,neutral
half novonesiso portfolio focus enable healthy life half direct enable healthy planet,neutral
well together future demonstrate impact shared purpose powerful capability,neutral
excited embark next step journey lead global biosolution partner,neutral
biosolution hold enormous opportunity sustainable growth benefit society worldwide,positive
accord world economic forum current addressable market biosolution around eur billion economic impact expect triple,neutral
see significant opportunity across portfolio address global time accelerate growth ambition,positive
example biosolution carbon capture biomass conversion plastic recycling advanced protein unleash longterm growth potential enable sustainable future,positive
continue advocate biosolution key enabler green transition across public private sector,neutral
attend world economic forum n general assembly cop promote cross sector collaboration healthy planet,neutral
serve board trustee science base target initiative leadership world economic forumos ceo climate leader alliance,neutral
position enable push corporate climate action across sector,neutral
addition climate relate effort also work address challenge biodiversity,neutral
committed use natureos resource utmost care ensure net impact benefit nature planet,neutral
work closely partner support development scientific framework company address impact nature go forward deepen engagement space,neutral
novozymes walk talk sustainability leader proud achieve reduction greenhouse gas emission operation relative baseline source electricity renewable source,positive
effort align goal reach net zero emission across scope target validate science base target initiative,neutral
score employee engagement development above industry benchmark,neutral
especially proud achievement year change novozyme,neutral
diversity inclusion also remain priority conduct several initiative across region include training change hr policy,neutral
share woman senior management increase compare last year,neutral
combine entity novonesis well positioned continue path sustainability leadership strive even well planet people,neutral
remain committed achieve net zero emission nurture diversity inclusion aim achieve gender balance across professional senior management,neutral
past year novozymes make positive mark world drive strong powerful purpose,positive
build future strong legacy foundation,positive
may announce appointment rainer lehmann cfo executive vice president,neutral
rainer join novozymes november strong partner whole organization execute integration chr,positive
hansen drive operating result secure sustainable value creation,neutral
rainer succeed lars green leave novozymes,neutral
immensely grateful everything lars contribute novozyme wish good future endeavor,neutral
extend thank novozymeso executive leadership team board director contribution,neutral
deeply appreciative lasting impact novozyme,neutral
also thank dedicated employee customer partner shareholder trust support novozyme exciting journey ahead,neutral
gw instal renewable capacity important ever,neutral
world face climate crisis indisputable transition sustainable energy system,negative
past decade global investment energy supply slow down per year across technology indicate risk emerge energy shortage,negative
especially europe risk worsen war ukraine,negative
development make evident renewable energy good solution secure independent locally root energy supply investment accelerate,neutral
ready part much accelerate renewable energy build,neutral
longstanding industry experience construct largescale offshore wind farm strong supplier relation give competitive edge industry enable maximise joint strength across portfolio,positive
well function operating model allow harvest synergy across market region technology,neutral
want play key role future energy system focus three area offshore wind onshore renewable px green fuel e fuel aim key player develop multi technology solution,neutral
base capability experience unique renewable platform ideally position integrate renewable technology help shape future energy market cater grow customer demand,neutral
however acceleration successful crucial build green energy right,positive
action contribute fully decarbonise worldo energy system revive rewild ocean land respect human right everything promote society build thrive local community base stable high quality job local supply chain,neutral
year underline continue leadership offshore wind,neutral
despite challenging year industry continue supply chain bottleneck increase cost raw material component robust position weather current volatile market condition,negative
achieve significant strategic result across business keep ahead annual build target towards,positive
award gw offshore wind capacity add gw onshore renewable organic growth acquisition,positive
additionally advance seven project gw fid four project gw cod,neutral
increase firm capacity gw end keep well track deliver ambition gw,neutral
furthermore achieve strong operational performance asset remain fully operational strong availability rate,positive
chp plant support much security supply denmark,neutral
green share heat power generation amount,neutral
uk award contract difference cfd build hornsea worldo single big offshore wind farm commission hornsea worldo large operate wind farm,neutral
us continue development portfolio offshore wind project off east coast,neutral
take fid south fork well track commission first us project late,neutral
ocean wind boem release draft environmental impact statement deis continue mature project boundary condition secure key supply chain contract,neutral
january sign agreement purchase psegos equity stake project,neutral
however due supply chain bottleneck cost inflation high cost capital value us project non inflation adjust contract pressure,negative
sunrise wind project new york lead impairment,negative
remain committed portfolio confident create value,neutral
early construction work two german offshore wind farm borkum riffgrund gode wind progress accord plan,neutral
taiwan despite challenge continue progress area construction great changhua expect commission wind farm h,neutral
decide not participate third taiwanese auction not meet financial threshold,neutral
partner offshore project developer simply blue group minority jv partner subsea mw float project salamander scotland take tangible step float offshore wind,neutral
likewise sign agreement enter partnership repsol global multi energy company explore joint development float offshore wind iberian peninsula,neutral
also form new partnership copenhagen infrastructure partner develop up gw offshore wind denmark across four project,neutral
partnership aim accelerate green transformation create value offshore wind industry create danish business export stronghold within renewable hydrogen,neutral
onshore business us take fid three project wind farm sunflower kansas solar pv project mockingbird texas combine solar pv storage project eleven mile arizona,neutral
wind part helena energy center texas wind farm haystack nebraska successfully commission,neutral
additionally construct solar farm old commission solar part helena energy center,neutral
expect full commercial operation end project,neutral
furthermore acquire onshore wind farm ford ridge illinois,neutral
take yet another step within onshore renewable europe complete acquisition ostwind,neutral
acquisition expand portfolio germany france development project pipeline gw,neutral
spain mark entry onshore market four partnership pursue early stage solar onshore wind project,neutral
support growth ambition effectively recycle capital sign complete two new farm down,positive
farm down hornsea one large renewable energy transaction ever valuation underpin attractiveness offshore wind asset,neutral
onshore business close first ever agreement farm down portfolio four onshore project us energy capital partner,neutral
transaction secure npv retention around crystalise value up front provide proceed reinvest value create growth,positive
px business take fid acquire remain flagshipone late stage development project northern sweden,neutral
facility electrolyser capacity mw expect produce tonne e methanol per year base renewable hydrogen biogenic carbon,neutral
rstedo first commercial scale final investment decision within px business represent significant milestone realisation px ambition,neutral
also large e methanol project construction europe,neutral
also sign landmark letter intent p,neutral
moller maersk deliver tonne e methanol power maerskos newly order e methanol powered vessel,neutral
enable accelerate development mw facility gulf coast,neutral
finally ogreen fuel denmarko project haddock px project netherlands receive ipcei funding,neutral
ebitda include new partnership agreement total dkk billion high ebitda date gain farm down hornsea borkum riffgrund amount dkk billion total,positive
ebitda exclude new partnership agreement amount dkk billion increase dkk billion compare,positive
benefit diverse portfolio achieve significantly high earning onshore wind solar pv business combined heat power plant gas activity expect beginning year earning offshore decrease,positive
unexpected decrease offshore primarily due adverse impact hedge delay hornsea great changhua construction project,negative
year recognise dkk billion negative impact hedge not fulfil requirement hedge accounting ifrs,negative
effect temporary improve ebitda later period,neutral
return capital employ roce profit year amount dkk billion,positive
board director recommend pay dividend dkk per share correspond dkk billion increase,positive
expect ebitda exclude new partnership agreement dkk billion drive significant increase earning operational renewable energy asset partly offset low earning chp plant gas business compare,positive
remain confident long term financial estimate growth ambition,positive
launch additional commitment initiative pilot deliver mediumand long term target,neutral
addition initiative relate net zero emission target act commitment deliver net positive biodiversity impact new energy asset late aspiration drive transition,positive
carbon reduction target remain unchanged,neutral
however not see steep emission reduction energy generation since order danish authority continue operation coal fire power station june,neutral
proud found member first mover coalition steel concrete sector,neutral
together four lead company agree far accelerate decarbonisation supply chain procure least onear zeroo concrete,neutral
aim pool purchasing power create early market demand near zero concrete,neutral
since worldo wildlife lose projection show biodiversity continue decline maintain business usual,negative
start range initiative launch international partnership wwf,neutral
partnership help achieve ambition develop innovative ocean project across market,neutral
ambitious new project partner lincolnshire yorkshire wildlife trust restore biodiversity around humber northern england,neutral
additionally protect almost acre native prairie part mockingbird solar pv project together nature conservancy,neutral
build renewable energy come opportunity provide high value job drive socially transformation industry,neutral
expand thrive community programme make sure robust impact management system place gear towards deliver local social economic value,neutral
first together north americaos building trade union nabtu announce agreement construct offshore wind farm american workforce,neutral
choczewo poland set up community fund support local sustainable development opportunity part sunrise wind new york recruit train worker marginalised community union construction career,neutral
support journey ensure sustainability embed core business,neutral
entail corporate governance enable right decision,neutral
take far,neutral
follow implementation leadership team adjust short term incentive sti scheme participate employee effective,neutral
new sti support strong link aspiration include global sustainability leadership ensure sustainability far integrate operating model,neutral
challenging highly volatile year skilled value employee navigate complexity well manage deliver strong strategic progress record result rsted,positive
success possible care deeply colleague joint safety,neutral
employee satisfaction survey show motivation satisfaction score,neutral
although high score well above external benchmark comparable company aim even higher continue improve well being employee,neutral
strong focus safety anchor organisation term protect physical condition employee secure psychologically safe workplace,positive
total recordable injury rate trir reach up mainly due recordable injury contractorso employee,neutral
not satisfied development,neutral
consequently implement several initiative improve safety remain focused ambition reach trir,neutral
expand global footprint experience increasingly different local market requirement,neutral
therefore november implement new organisational structure root local region leverage synergy global organisation,neutral
new structure integrate offshore onshore renewable organisation make px stand alone business move close market customer,neutral
consequently change group executive team include new regional executive,neutral
energy crisis add global climate biodiversity crisis,negative
renewable energy prove significantly cheap fossil fuel alternative even high price furthermore prove good possible insurance policy avoid future energy price increase like see last year,neutral
therefore action take increase pace necessary investment renewable energy,positive
important step initiate introduce us inflation reduction act,negative
provide usd billion funding renewable energy generation renewable hydrogen production climate risk over next ten year,neutral
eu european commission plan net zero industry act align climate target provide significant opportunity renewable energy sector,neutral
push regulatory political barrier focus fast streamlined permitting process today continue represent major bottleneck within industry,neutral
pleased note discussion around permit ongoing major market,neutral
light supply chain bottleneck inflation increase cost capital also essential country state willing pay realistic long term price renewable power,negative
uphold necessary financial discipline ensure project profitable,neutral
furthermore push increase focus societal value provide renewable secure sustainable build industry future auction framework include factor like efficient system integration biodiversity restoration nature benefit local community,positive
believe rste well positioned continue play pivotal role accelerated build come year,neutral
covid present significant challenge customer people business,neutral
proud great commitment employee contribute resilience group,neutral
year top priority health wellbeing employee time take require action protect health business,neutral
throughout year trade customer particular severely impact pandemic,neutral
impressed tremendous resilience flexibility people allow stabilise business support customer help society,neutral
read wide response covid challenge page include specific action relation society customer,neutral
significantly strengthen performance group recent year key prerequisite high degree resilience term organisation people financial position portfolio help navigate uncharted water pandemic,neutral
early able build adapt way work company,neutral
central office provide clear direction region market three priority protect health safety employee maintain service customer protect operating profit cash ensure readiness well time,positive
subsequently empower country management team translate priority local action plan recognise pandemic global government consumer response very local,neutral
across group employee show high degree flexibility engagement quickly adapt change market environment operating condition find safe efficient way work,neutral
market function everyone go extra mile despite work very difficult circumstance,neutral
confident purpose drive company high level employee satisfaction engagement crucial ability navigate uncharted water,neutral
early beginning year covid hit china turn focus onto reduce cost preserve top line,neutral
regard cost able leverage ocm well establish cost management system identify execute cost saving,neutral
term top line trade customer suffer see major channel shift trade off trade e commerce,neutral
due low volume negative price mix revenue decline organically,negative
thank cost reduction effort organic decline operating profit confine report operating margin increase bp,positive
april suspend full year guidance organic growth operating profit due high level volatility uncertainty,positive
august issue new guidance thank resilience strong performance global organisation subsequently upgrade guidance twice september october,positive
enter crisis strong balance sheet organisation skilled proactive cash management,positive
maintain focus element work capital reduce non essential capex support good earning deliver solid free cash flow dkk bn,positive
strong financial position enable carry inorganic transaction include acquisition marstonos brewing activity uk wernesgrner brewery germany purchase brooklyn brand right market,positive
also merge business china see page,neutral
furthermore make significant cash return shareholder,neutral
march pay total dividend dkk bn january mid august share buy back amount dkk bn,neutral
february initiate month share buy back programme dkk,neutral
read share buy back programme page,neutral
annual general meeting march supervisory board propose increase dividend dkk per share treasury share cancel,positive
recent year sailo choice improve strategic health group make market product portfolio resilient,positive
rationalise strengthen brand portfolio today attractive portfolio category brand showcase page,positive
particular investment focus build craft speciality alcohol free brew category deliver strong growth,positive
craft speciality grow despite category skewed towards severely impact trade channel,neutral
alcohol free brew grow support increase awareness health wellbeing among consumer possibly fuel pandemic,neutral
strategic priority see page remain valid instrumental growth aspiration although expect challenge uncertainty continue time come,positive
consequently take step reorient company sustained uncertainty,negative
two element,neutral
respond focus ready responsive change consumer customer demand,neutral
reset address cost base align change market environment,neutral
unfortunately part depart good colleague,neutral
read respond reset page,neutral
continue drive progress towards ambitious target sustainability programme together towards zero,neutral
ensure right focus activity update materiality assessment carry comprehensive water risk assessment partnership wwf,negative
recognise impact climate change business become supporter task force climate relate financial disclosure tcfd,neutral
report take first step disclose climate relate risk business use tcfd framework,negative
part annual reporting suite along annual report remuneration report sustainability report contain wealth datum insight achievement date future plan summary find report page,neutral
annual general meeting supervisory board propose henrik poulsen former ceo rste new member,neutral
supervisory board also propose henrik poulsen become deputy chairman supervisory board replace lars fruergaard jrgensen,neutral
lars fruergaard jrgensen remain member supervisory board,neutral
addition domitille doat le bigot notify supervisory board not stand election annual general meeting,neutral
remember significant challenge present everybody covid,neutral
deeply impressed high level engagement commitment colleague year,neutral
want take opportunity say thank every one current employee unfortunately leave group,neutral
also like acknowledge shareholder support trust year,neutral
finally like thank supplier customer not least highly challenge trade customer cooperation difficult time,neutral
continue support trade customer good way hope bright cheerful,neutral
year major event carlsberg include launch refresh strategy several acquisition,neutral
also year business impact challenge environment major market,negative
despite challenge consumer environment many market team achieve organic volume revenue growth respectively,positive
part refresh strategy accelerate sail want restore gross margin pre covid level over come year pleased see positive progress already year bp improvement gross margin,positive
part improvement reinveste business support key growth category market,positive
despite high level commercial investment organic operating profit grow,positive
testimony financial strength carlsberg group capacity invest business time continue long term earning growth trajectory,positive
read groupos financial result page,neutral
committed capital allocation principle outline page,neutral
increase financial leverage target follow exit russia increase exposure hard currency cash flow,negative
march pay total dividend dkk bn equivalent adjust net profit,positive
annual general meeting march supervisory board recommend dividend dkk per share,neutral
dividend per share unchanged compare equal payout ratio adjust net profit continue operation,positive
first half year buy back share amount dkk bn,neutral
stop share buy back programme upon announce recommend offer britvic plc july but sharp focus deleverage balance sheet fast possible get below x nibd ebitda end late,neutral
february launch accelerate sail ambition grow revenue organically cagr grow operating profit ahead,positive
deliver ambition set clear priority grow business,neutral
see page information achieve growth ambition page detailed information accelerate sail growth lever,positive
addition high growth investment also ensure engagement motivation employee,positive
support accelerate sail key deliver growth ambition,positive
othe supervisory board confident accelerate sail focus growth opportunity key market category commercial execution cost optimisation new growth culture principle set up carlsberg deliver top bottomline growth henrik poulsen chair important element accelerate sail therefore launch structured growth culture programme operationalise five principle,positive
develop extend leadership team global top leader,neutral
ensure commitment growth principle embed people performance evaluation remuneration,positive
very pleased excited reception growth culture principle people give confidence together deliver result line growth ambition,positive
addition refresh strategy announce several acquisition year strengthen group supportive growth ambition,positive
two most significant transaction acquisition britvic plc uk buyout partner business india nepal,neutral
also excited further expansion global partnership pepsico bottle franchise kazakhstan kyrgyzstan january,positive
read acquisition extended partnership pepsico page,neutral
future capital allocation towards inorganic opportunity course subject rigorous analysis ensure long term value creation return shareholder,neutral
december follow removal russian presidential decree transfer baltika brewery temporary management russian federal agency state property management sell share company two long stand baltika employee,neutral
part agreement baltika brewery transfer shareholding business kazakhstan azerbaijan carlsberg settle outstanding legal dispute,neutral
give circumstance believe deal good achievable outcome employee shareholder continued business,neutral
esg programme together towards zero beyond ttzab integral part accelerate sail,neutral
programme focus most material environmental social governance esg topic impact business,neutral
work hard deliver bold ambition set ttzab target net zero value chain source raw material regenerative agricultural practice replenish water consume brewery area high water risk,negative
pleased progress achieve include decline absolute brewery carbon emission compare baseline year four new water replenishment project china laos,positive
within zero farming footprint ambition excited expand sourcing regenerative raw material denmark join france uk finland also start transition regenerative agriculture practice,neutral
track deliver esg ambition recognise still significant work ahead succeed ttzab ambition,neutral
yearos annual report first time report accordance eu corporate sustainability report directive csrd corresponding european sustainability reporting standard esr,neutral
see sustainability statement page,neutral
welcome opportunity enhance corporate transparency reporting ensure standardise comparable reliable sustainability disclosure,neutral
seek continuously develop external reporting come year interpretation standard guidance evolve,neutral
sustainability reporting base double materiality assessment require csrd,neutral
assessment confirm ttzab focus action commitment area most material business stakeholder,neutral
strengthen executive committee excom align top management team priority ambition accelerate sail,neutral
june esther wu vice president integrate information technology asia region appoint chief information officer,neutral
august yves briantais join carlsberg chief marketing officer global executive vice president position colgate palmolive susanne skippari join group chief human resource officer position executive vice president people communication member executive board kone,neutral
september sren brinck executive vice president evp group commercial strategy take over responsibility western europe region follow retirement graham fewkes,neutral
anders red manage director brasserie kronenbourg french business appoint chief strategy commercial officer,neutral
end year lars lehmann evp central eastern europe india leave group pursue ceo role another company,neutral
lar replace nikos kalaitzidakis no later march,neutral
meet excom page,neutral
although graham continue special advisor group ceo want thank lars significant contribution carlsberg group long tenure,neutral
behalf supervisory board excom also like take opportunity thank groupos employee,neutral
continuously impress engagement enthusiasm colleague across business reception accelerate sail,neutral
confident brand capability energy determination deliver growth ambition,positive
also extend thank supplier customer partnership express gratitude consumer around world,neutral
year go down history year mar russiaos invasion ukraine well energy costof living crisis affect household business around world,neutral
russiaos aggression cause suffering injustice people ukraine,neutral
bring war european continent lead insecurity geopolitical uncertainty disrupt world order shape since end cold war,negative
danske bank join global effort isolate russia financial market,neutral
close dialogue customer offer advice support handle consequence war expand corporate volunteering programme give colleague opportunity spend work hour carry voluntary work support ukraine,neutral
also respond launch new green loan attractive term homeowner want retire oil gas heater invest energy efficiency improvement,positive
over past year also engage close usual dialogue customer help deal challenge soar inflation high interest rate similar help navigate challenge uncertainty cause covid pandemic,negative
danske bank also turning point focus become bank aspire,neutral
late summer present solution debt collection case accelerate closure matter,neutral
december reach final resolution danish authority follow investigation nonresident portfolio danske bankos former estonia branch,neutral
resolution mark end investigation danske bank danish authority,neutral
although relieve fully shift attention opportunity ahead also regret inform shareholder due fine agree pay reach resolution feel obligated propose general meeting march no dividend pay despite endure intention honour shareholder trust,neutral
progress towards put legacy case behind one outcome focus get compliance control,neutral
one key area strategy announce purpose become well bank customer employee shareholder society part,neutral
thank hard work dedicated purpose drive employee make strong progress reach goal set end,positive
addition substantial investment make get compliance control see good commercial momentum increase demand product advisory service provide customer help navigate challenging time,positive
core banking activity see solid momentum increase lending seven consecutive quarter increase net interest income improve underlie cost base,positive
make progress across board denmark business customer unit particular deliver strong result across nordic market,positive
furthermore large corporate institution unit high level customer satisfaction bank nordic country seventh consecutive year,neutral
deal pandemic help devise well flexible way work benefit employee bank whole develop new digital solution make easy convenient customer engage,positive
make even easy customer day day banking go make possible make international transfer open new account create edit regular transfer danske mobile banking daily logon,neutral
also continue effort become inclusive purposeful workplace engaged motivated employee,neutral
satisfaction motivation score among employee increase one point short goal reach end,neutral
over past year dialogue customer build great financial resilience avert negative consequence current energy crisis also help accelerate sustainability dialogue want customer household well business,negative
danske bank see sustainability transition define challenge opportunity st century,neutral
clear ambition lead bank sustainable finance denmark among market leader nordic country,neutral
over past year continue make significant progress,neutral
among initiative launch new home loan energyefficiency improvement green concept loan renewable energy electric transportation new sustainable investment fund,neutral
sign finance biodiversity pledge january unveil danske bankos climate action plan set comprehensive climate target entire bank accordance science base target initiative,neutral
current tally dkk billion close fulfil commitment provide dkk billion sustainable financing end,neutral
remain lead nordic arranger sustainable bond attain top ranking last year bloombergo global ranking green bond,neutral
bloomberg intelligence research unit also rank danske bank number one among international bank good performance measure carbon emission lending activity,neutral
become well bank ongoing effort continue work reach goal get ready present update goal strategy period beyond,neutral
large financial service provider denmark one large financial institution nordic country recognise responsibility interest contribute sustainable growth development society part,positive
recognition lie heart lead develop danske bank,neutral
give investor update mid term financial target well plan deliver long term value stakeholder customer employee shareholder society part,neutral
not year like recent memory,neutral
not see sale growth want weore extremely proud way employee handle difficult circumstance,positive
advance make year testament novozymes strong purpose culture welldiversified business model,positive
covid pandemic prove affect industry differently diversified business help withstand least effect pandemic,neutral
household care deliver solid growth drive rollout freshness platform growth emerge market covid induce change consumer behavior,positive
food beverage human health food human health grow beverage decline,neutral
time organic sale decline bioenergy grain tech processing covid impact severely affect ethanol textile production,neutral
organic sale growth come year report ebit margin solid despite currency headwind,positive
also achieve very strong cash generation free cash flow dkk billion acquisition,positive
covid pandemic overshadow many thing but novozyme not lose focus create good possible foundation business long term,neutral
reorganize novozyme september refocus company around customer geography,neutral
continue build strategy well business biology new setup lead reduce complexity increase accountability fast decisionmaking empower employee great degree,negative
organize around two new division consumer biosolution agriculture industrial biosolution head anders lund tina sejersgrd fan respectively well align very specific driver challenge influence customer across wide range industry serve,neutral
year novozymes associate mainly production enzyme but reality provide range solution within biotech space,neutral
customer may enzyme microbe yeast even digital solution,neutral
example bioenergy not supply customer enzyme yeast bioethanol production also digital tool ensure optimal condition apply solution customeros production process,neutral
always take holistic approach market provide customer exact solution combination solution help succeed,neutral
part reorganization align regional commercial set up create new role especially emerge market get close customer,neutral
also ensure strong regional voice core decision make process,neutral
global company vital employee region able accelerate decision offer tailor make solution customer,neutral
bring new member executive leadership team,neutral
claus crone fuglsang head research development organization graziela chaluppe dos santos malucelli head operation supply quality appoint executive vice president join executive leadership team year create strong connection back front end company,neutral
also announce appointment amy byrick executive vice president strategy business transformation morten enggaard rasmussen executive vice president people sustainability brand,neutral
join novozymes april look forward see make mark very important area novozymeso future,neutral
succeed thomas videbk leave novozymes,neutral
immensely grateful everything thomas contribute novozyme many year company wish well future,neutral
novozyme sustainability root solution,neutral
use biotechnology enable customer deliver sustainable solution society,neutral
every day over industry country enzyme microbe help reduce energy water chemical raw material consumption help improve performance customer product give people healthy sustainable choice live well life,neutral
lay foundation sound business future growth default also ensure sustainable future world,positive
example launch taegro europe latin america collaboration syngenta provide farmer chemical free fungicide protect fruit vegetable disease thereby reduce waste food production cycle,neutral
also launch protana prime biological solution enhance umami flavor plantbase product thereby enable producer accommodate consumer demand tasty green alternative meat base food,neutral
but responsibility not stop deliver innovative sustainable solution customer,neutral
own production continue everything reduce negative impact production process,negative
proud ensure electricity globally come renewable source,neutral
also partner wwf assess address water risk site set up target sustainable management water production,neutral
achievement step journey towards become even sustainable keep up determined pace honor commitment customer consumer world,neutral
covid pandemic significant impact many community responsible corporate citizen novozyme step possible,neutral
work together novo nordisk foundation get covid testing capacity up run denmark,neutral
part world make direct donation ngos either monetary form essential equipment,neutral
primary focus uncertain year keep employee safe whether work production lab home,neutral
novozymeso employee show much care want acknowledge fantastic job,neutral
inspire program employee also manage reach community help whether collect fund disadvantaged people offer skill educate child virtually,neutral
promotion equal opportunity people novozymeso agenda many year but still,neutral
always new aspect new group people background consider prioritize diversity,neutral
important consider diversity inclusion aspect business,neutral
also apply time change strengthen collective capability dedicated employee set diversity criterion everyone involve formation new role team organization september,neutral
also collaborate americaos job exchange reach diverse pool candidate job ad set up focus group employee discuss want intend get,neutral
truly diverse workforce contribute drive change build thriving culture,neutral
want thank stakeholder able achieve together year unlike ever see,neutral
time change everything magnify whether weakness strength,neutral
year prove novozymes strong partnership customer resilient portfolio commit employee able adapt innovative challenge time,positive
thatos great foundation grow,neutral
expect return growth support streamlined organization strong commercial presence innovation well gradual recovery area adversely affect pandemic,positive
base set sale growth expectation provide not see another extended global lockdown,positive
look forward work customer find develop champion sustainable solution challenge face,neutral
deliver solid result year impact challenge trading environment across region,positive
organic revenue growth drive strong revenue hl improvement,positive
operating profit grow organically despite cost base subject continue inflation throughout year increase commercial investment,positive
report operating profit dkk bn impact strengthening dkk against number key currency result report development,positive
free operating cash flow dkk bn roic,neutral
despite weaken consumer sentiment europe asia year bad weather many market important summer month able upgrade earning expectation twice may august,neutral
thank strong financial health group also able step up commercial investment latter part year support long term growth opportunity,positive
groupo financial result present full page,neutral
capital allocation principle unchanged see page,neutral
remain disciplined allocation decision ensure right balance continue short term delivery build right long term profitable growth profile business,positive
leverage x well target below x result solid business performance financial position group continue share buy back programme,positive
year buy back share amount dkk bn,neutral
addition march pay total dividend dkk bn equivalent adjust net profit continue operation,positive
annual general meeting march supervisory board recommend dividend dkk per share,neutral
dividend per share unchanged compare equal payout ratio adjust net profit continue operation,positive
war ukraine continue impact business,neutral
health safety ukrainian colleague remain first priority,neutral
deeply sadden continue hardship challenge endure people population ukraine,neutral
war announce sale baltika brewery russian business june,neutral
shortly afterwards presidential decree temporarily transfer management business russian federal agency,neutral
step russian authority several implication include full impairment russian business carlsberg groupos account,negative
see changing guard,neutral
eight year helm carlsberg group cees ot hart retire end august,neutral
cees leave behind impressive legacy having deliver outstanding result tenure,positive
want thank cees significant contribution carlsberg wish good next chapter life,neutral
jacob aarup andersen join carlsberg new ceo september ulrica fearn join group new cfo january,neutral
supervisory board convince right team board next stage carlsbergos value create growth journey,positive
strategy sailo develop broad group leader colleague across group late early war ukraine subsequently high inflation,negative
significant event addition covid focus past few year manage short term challenge,neutral
impact major disruption decrease time sharpen long term focus ensure sufficient investment future growth,positive
consequently executive committee extend leadership team conduct review sailo priority late early lead refresh accelerate sail strategy,neutral
increase ambition top line growth previously achieve accelerate support most important strategic growth lever include premium beer brand beyond beer product specific geography,positive
also far strengthen capability include digital build even efficient competitive scalable company,neutral
read accelerate sail page,neutral
ttzab focus area identify assessment most material environmental social governance esg topic business,neutral
year reconfirm relevance topic first double materiality assessment,neutral
part ttzab ambitious target commitment,neutral
enable tackle global social environmental challenge support licence operate ability brew well beer future,neutral
recognise hard work ahead challenge able succeed ttzab ambition,neutral
september publish result assessment full value chain emission confirm achieve reduction relative value chain emission per hectolitre beer produce compare,positive
read esg programme achieve target page detail esg report,neutral
purpose value drive organisation respect responsibility integrity care lead way team,neutral
believe foundation sustained success rest upon foster high organisational heartbeat strong organisational culture integrate diversity equity inclusion de i,positive
committed nurture inclusive culture treat people fairness honesty kindness make carlsberg workplace everyone belong good,neutral
one year ahead schedule reach target woman senior leadership role,neutral
continue drive de agenda encourage read esg report,neutral
past year impressed high level engagement commitment groupos employee like say thank every one,neutral
