Sentence,Sentiment
op pohjola group s capital adequacy ratio under the act on credit institutions stood at and tier ratio at,neutral
edu bouncing nicely after add on posted,positive
almost the entire office building will be occupied by metso,neutral
the interchange of editors in chief is a part of publisher s goal to enhance job circulation in all personnel groups,neutral
cost costco less than stellar day but it held the day moving average,negative
dutch publisher de vijver said today it has agreed to buy a stake in belgian weekly magazine humo from finnish media company sanoma hel saav,neutral
the deal was worth about eur mn,neutral
as defences mature attackers develop trojans that are equipped with content filters to detect online banking activity for capturing account details using methods such as form grabbing screen shots video captures keylogging and injection of form fields,neutral
meanwhile nokia said that it will be able to deliver a complete range of services from deployment operations to consulting and integration to managed services as a result of the buyout,positive
ahlstrom s employees serve customers via sales offices and production facilities in more than countries on six continents,neutral
professional and consumer applications include personal navigation personal safety field and workflow management and asset tracking,neutral
both companies will keep their commercial independence and continue to market their traditional products individually,neutral
scanfil expects net sales in to remain at the level,neutral
the inaugural speech will be given by hannu kyrolainen finland s ambassador to the czech republic,neutral
it now owns shares in amer sports corporation equaling of the company s share capital and voting rights,neutral
rolls royce wins billion order from emirates airline,positive
aapl right back in buy the dips brought to you by cnbc lol,positive
glencore sees tripoli based noc as sole legal seller of libyan oil,neutral
rapala vmc corporation rapala a leading fishing tackle and sporting goods manufacturer and distributor is the main owner of peltonen with its shareholding,neutral
aspo s net sales in totaled eur million,neutral
the full function pc weighs kilograms and measures slightly more than two centimeters thin,neutral
other details were not provided,neutral
finnish airline finnair has won a deal with the uk public sector to be the official airline for flights from london heathrow to osaka in japan as well as flights between manchester in the uk and helsinki in finland,positive
finnish ahlstrom corporation will double its investments in a new specialty glassfiber reinforcement plant in south carolina in the us,positive
originally posted to the pcmag com security blog security watch,neutral
the effect may remain short lived however,neutral
amd big dumping would not touch it for a while,negative
teleste was set up in and is divided into broadband cable networks and video networks business areas,neutral
stora enso owns percent of bergvik and earns therefore sek bn on the value appreciation,positive
the contract covers installation training and start up services,neutral
aspo s group structure and business operations are continually developed without any predefined schedules,neutral
as an alternative to the share exchange panostaja offers a full cash consideration at the value of euro per share,neutral
operating profit rose to eur mn from eur mn in the fourth quarter of,positive
in finland hamina cargo terminal of finnish nurminen logistics has purchased a warehouse with ground lease rights in the port of hamina,neutral
finnish department store chain stockmann oyj abp net profit rose to mln euro mln for the first nine months of from mln euro mln for the same period of,positive
as earlier reported nokian tyres is building a plant in the town of vsevolozhsk in russia s leningrad region with an annual production capacity of million tires,neutral
residentialconstruction in particular has picked up in several markets,positive
after the share purchase is completed financing will also be provided to expand latvia s broadband infrastructure and to develop new areas of business including acquisitions of other companies,positive
surprising to see jwn and sks sales numbers still holding up so well i guess the high end might not be a concern after all,positive
we look forward to take part in the future development of the company says tomas billing president of nordstjernan,neutral
the company s set of services include digital printing printing preparation offset printing after treatment services and send out services,neutral
the estimated turnover of the new company is lvl million eek million,neutral
finnish electronics manufacturing services company elcoteq signing a cooperation agreement with a japanese mobile phone manufacturer bypasses elcoteq tallinn says jan kotka ceo of elcoteq tallinn,positive
the company aims to maintain this trend in profitability during the current year,positive
the acquisition of avc systemhaus and the majority stake in cableway will increase the number of teleste personnel by,neutral
kemira shares closed at xac us,neutral
operating profit rose to eur mn from eur mn in the corresponding period in,positive
cash flow from operating activities is estimated to be positive,positive
aapl key is to breakout above on solid volume or else it is a no trade for now,positive
finnish electronics contract maker incap oyj said on january it sold its manufacturing facilities in helsinki to local real estate company sponda oyj for mln euro mln,neutral
honkarakenne also decided yesterday to sell of its b series shares to key staff members for eur per share,neutral
currently glaston employs approximately persons,neutral
the filter tips cover the volume range from al including new sizes for and al volume capacities,neutral
ocwen reaches settlement with california regulator,positive
ppg descending triangle but i am liking it for an upside break http stks co ony,positive
after the restructuring upm s average paper machine capacity in europe will be tons short tons in coated magazine paper and tons short tons in coated fine paper,neutral
ftse falls as china devaluation hits burberry mining stocks,negative
rimi supermarket is the key customer in magistral center,neutral
when cruising the revs fall as less engine output is required,neutral
fda panel backs safety updates for astrazeneca takeda drugs,positive
founded in bioview automates laboratory tests especially diagnostic tests for cancer,neutral
aapl now i am glad i got stopped out of my weeklies when i did will re enter next monday for the earnings run up,neutral
nflx small pos short wkly puts,negative
registration is required,neutral
no financial details were available,neutral
almost two thirds of olvi s net sales come from outside finland,neutral
from on the emphasis of kyro s strategy has been on glaston s growth,neutral
the event can also be viewed as a live webcast at www cargotec com,neutral
sales of clothing developed best,positive
glaxosmithkline share price slips as fda okays asthma therapy only for adults,negative
no financial or pricing details were disclosed,neutral
basware finances the acquisition with a bank loan,neutral
should you buy associated british foods plc great portland estates plc and dunelm group plc following today s news,positive
aapl a new long if is broken targets are bears must retake qqq nq_f ndx https t co lmwxchw,positive
tekla s defense business employs over persons and is located in espoo finland,neutral
additionally information on business segments competitors and future outlook are provided,neutral
cramo group s financial targets for are sales growth higher than percent per year return on equity above percent,positive
bac in for swing trade looks like want go up,positive
spy less than down and people are calling it bearish some heading for exits already maybe down will be the crash disturbing,negative
no blind spots coming from vantage point allows investigators to see the whole story in high resolution with no unbroken video,neutral
it therefore seems that finnish shipping company viking line will get the subsidy it needs to order its new lng fuelled vessel,positive
the cooperation will double the switch s converter capacity,positive
finnish p ayry has been awarded an engineering contract by cfr the national railway company of romania,positive
look at that amzn,positive
in the sinter plant limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron making,neutral
adpnews jun finnish stainless steel maker outokumpu oyj hel outv said yesterday it signed a three year eur million usd bn revolving credit facility,positive
the company does not disclose the sum it applied for,neutral
the total scholarship amount was euros and the recipients were chosen on the recommendation of fine arts universities and sports associations,neutral
the difference can be explained by the fact that two shipping companies have stopped operating in the gulf of finland,neutral
volc this stock has a very very very very very high probability of rallying tomorrow and or early next week,positive
the market value of one crane is some usdm reported the finnish news agency stt,neutral
the corresponding increase in the share capital due to these subscriptions with the warrants in total eur was registered with the finnish trade register on january,neutral
kalnapilio tauro grupe kalnapilis tauras group which is owned by denmark s royal unibrew raised its market share to percent from percent as beer sales for the seven months jumped by percent to million liters,positive
activision blizzard media networks announces record esports viewership https t co biqlbtk atvi partnered with hdsi for tournament,positive
these products include personal communications products such as mobile phones and their parts home communications products such as set top boxes and electronics for flat panel tvs as well as communications networks products such as base stations tower top amplifiers and microwave systems,neutral
finnish dental care group oral hammaslaakarit oyj posted a total net profit of euro mln in the first nine months of versus a net loss of euro in the same period of,positive
stora enso a global paper packaging and wood products company and neste oil a finnish company engaged in the refining and marketing of oil have inaugurated the demonstration plant at varkaus finland for biomass to liquids production utilizing forestry residues,neutral
this is the company s first contract abroad,neutral
why put up costly cell phone towers in thinly populated areas when a few balloons would do,neutral
the company admits that months is a relatively short time when operating in russia,neutral
lee http stks co km lee ready to exit bankruptcy strong volume today,positive
finnish lifting equipment maker konecranes oyj said on july that its net profit rose to mln euro mln for the first half of from mln euro mln for the same period of,positive
the new activity will incur an investment of about meur,neutral
tip of the week panfish like bluegills are great fun to catch especially for children new to fishing,neutral
added long at friday close spy labu blue amzn,positive
the company continued the development of a fully human antibody in its vap antibody program,neutral
brief legal general s retirement business books billion stg h sales,positive
okmetic s silicon wafers are part of a further processing chain that produces end products that improve human interaction and quality of life,neutral
helsinki afx nokian tyres reported a fourth quarter pretax profit of mln eur up from mln on the back of strong sales,positive
gsk joins china trade push as uk trumpets healthcare deals,positive
these module products will be available for trials during q and for volume deliveries during q,neutral
london afx fortum said it has agreed to sell its industrial maintenance service operations to funds managed by capman for an undisclosed sum,neutral
global banking news september tieto corporation and pohjola bank pink pojlf are to cooperate on swift services,positive
update dairy crest loses a third of morrisons milk contract,negative
deutsche bank downgraded starbucks co sbux https t co qqlevvwpmv https t co fpdqjutha,negative
eurochem cfo andrey ilyin said this facility marks another important step for eurochem in securing the long term financing necessary for our potash and other strategic projects,positive
finnish construction group yit has been awarded a contract to install heating air conditioning and cooling systems to the new head office of the automobile association adac in munich in germany,positive
no financial details of the deployment were disclosed,neutral
at some point it will spread also to iran and iraq,neutral
talvivaara is listed on the london stock exchange main market and nasdaq omx helsinki and is included in the ftse index,neutral
the sales price was not disclosed,neutral
the value of the total investment is about eur mn,neutral
the availability of the internet services is highlighted in the service offer of kesko s k group stores,neutral
the share capital of biotie therapies corp constitutes shares in the aggregate and the number of voting rights attached to the shares amounts to,neutral
end of day scan stochastic overbought jdst free blrx lpg afsi dvax hdge aht alr asmb www dailystockplays com,negative
alexandria va january united states patent no issued on january was assigned to kemira chemicals inc marietta ga,neutral
as part of the reorganization kauko telko ltd will be divided into telko ltd leipurin ltd hamina terminal services ltd and kaukomarkkinat ltd,neutral
companiesnew aggreko ceo to reshape business strip costs,positive
germany s innovational centers are united in focusing at companies which aim at use of technologies and development of new kinds of activity through supporting the beginner companies with the entire spectrum of their services,neutral
astrazeneca sells caprelsa rights to sanofi unit,positive
what stocks large players are selling http stks co tvel crox gogo ino,negative
the carrier said its area travel agency is to sell most of its outlets to sister chain suomen matkatoimisto smt and use its remaining bricks and mortar presence to primarily target business customers going forward,neutral
eu regulator backs approval for gsk injectable asthma drug,positive
aapl resistance area,neutral
munich january bavaria industriekapital ag closed the acquisition of elcoteq communications technology gmbh in offenburg germany with the approval of the,neutral
technopolis st petersburg s telecommunications university and the russian support fund for legislative initiatives signed a protocol of intent in may of this year to set up a technopark in st petersburg on the base of the st petersburg telecommunications university,neutral
finnish property investment company citycon plans to issue directed subordinated convertible bonds to institutional investors,neutral
aspocomp intends to set up a plant to manufacture printed circuit boards with an investment of rs crore,neutral
if needed she provides also further information on ferry connections and hotels,neutral
both operating profit and turnover for the six month period increased respectively from eur m and eur m as compared to the corresponding period a year ago,positive
private equity investor capman the owner of finnish lumene cosmetics company is planning to list lumene,neutral
it holds percent of outokumpu s shares and voting rights but in lawmakers gave it permission to reduce the stake to percent,neutral
exclusive bp china s cnpc to unveil oil alliance sources,positive
yakima created the position for him after emerging from economic downturns of its own,neutral
aapl short some,negative
lloyds to cut jobs as part of three year restructuring strategy,negative
amrn you can many times find top and bottoms when shorts start rejoicing or bulls start rejoicing currently it is the shorts rejoicing,negative
grounds for the notification tiimari plc issued capital convertible loan allocation decision by the board on,neutral
this organization will assume the responsibility for operations in russia,neutral
the swedish maritime administration has closed the furusund channel which viking line normally charters en route to stockholm,neutral
the buildings with about condominiums each will be built in or stages,neutral
barclays plc lloyds banking group plc are the banks i would buy today,positive
in finland martela offers a comprehensive service that can cover the entire process of change from initial inventory and design to removal and maintenance,neutral
tesla motors recalls model x suvs tsla https t co fdxaegi,negative
the company s board of directors will propose a dividend of eur for at the annual general meeting,neutral
the last job losses related to these reductions will take place during,neutral
sold out tza put down which were hedging my call letting the calls ride solo now,positive
vegastrader looks like good entry for qihu here,positive
iso omena is based in the matinkyla district of the southern part of the city of espoo southern finland,neutral
furthermore efficiency improvement measures initiated earlier are now bearing fruit ceo jan lang said,positive
lcs s services cover the whole life cycle of software and information systems from process modelling and tailored software development to hosting services solution management maintenance and support,neutral
other shareholder entitlements became effective today,neutral
yhoo making new hod,positive
recovery has been evident in the liquid handling business particularly in areas outside europe and primarily in north america and asia,positive
the company operates power plants in the tyumen and chelyabinsk regions and in the khanty mansi autonomous district,neutral
star analyst joe wittine from longbow research reiterated a hold rating on ntap,positive
our standardised services have met with a positive reception among our customers as well as at itella,positive
the kyroskoski investment is to be completed in late and the a nnekoski investment in the spring of,neutral
the group s cash flow from operations will be positive,positive
march finnish it company digia oyj hel digv announced today an agreement with mobile phone major nokia oyj hel nokv to acquire the commercial licensing and service business related to nokia s qt technology,positive
renewed ab inbev bid for sabmiller ups stake in beer battle,positive
rautaruukki corporation stock exchange release december at noon ruukki s construction and engineering divisions are to further improve and adjust their operations in finland,positive
etteplan targets to employ at least people in borl nnge,positive
thanks to its extensive industry and operations experience cybercom offers strategic and technological expertise to these markets telecom industry media public sector retail and banking and financial services,neutral
fb rejecting highs shortable at,negative
why astrazeneca plc dixons carphone plc are red hot growth stars,positive
secure your files online like filling out a tax return making a backup is boring,neutral
cost short finally making gains i will take half my gains at,negative
neon oversold,positive
stockmann mastercard has widened the scope of this cooperation to estonia and latvia,positive
eur mn of this was net interest income,neutral
in the third quarter of net sales totaled eur mn and operating profit eur mn,neutral
finnish pulp and paper machinery maker vaahto group oyj swung to a mln euro mln net profit in the fiscal ended august from a euro net loss in the fiscal,positive
finnish silicon wafers maker okmetic oyj said on september that it will invest a total of mln euro mln in its sensor wafer business,neutral
the contracts between raute corporation and muling kemian wood products co ltd which were announced on november have taken effect,neutral
the nokia music store begins trading on tuesday selling singles and albums as well as live music streaming,neutral
bp joins forces with det norske in norway,positive
tekla provides d software for building and infrastructure engineering with a focus on building information modelling of steel and concrete structures from design to construction,neutral
australia clears ab inbev s billion sabmiller buyout plan,positive
for the current year raute expects its net sales to increase and the operating result to be positive,positive
ftse flat standard chartered leads risers,positive
helsinki afx metso said it will upgrade one of upm kymmene s four paper machines at the latter s mill in jaemsaenkoski with a new coating color supply system machine and process controls and quality measurements,positive
brazilian non profit interbank camara interbancaria de pagamentos cip has acquired solutions from us business integration solutions provider sterling commerce the latter company said in a statement,positive
these restrictions do not apply to statutory dividends,neutral
dxcm making higher highs higher lows as it consolidates over past several weeks was all time high,positive
equity ratio was compared to in the third quarter of net sales of the frozen foods business totaled eur up by about from the third quarter of,positive
finnair plc carried a record million passengers in an increase of percent on the previous year the finnish national carrier reported tuesday,positive
the solid fuel is heated before sludge is mixed therein,neutral
changes to the as built models from the design were communicated to the subcontractors to accommodate them into the steel and grc glass reinforced concrete fabrication process,neutral
sales for the department store division increased by and sales for the clothing store subsidiary seppala increased by meanwhile sales for hobby hall decreased by,positive
endp being sued by ftc nobody will buy them with that hanging over their heads,negative
september finnish electrical components maker salcomp oyj hel salv announced today the launch of its latest twist charger platform,neutral
the ebrd is using its own funds to provide a million a loan while the b portion of million euros has been syndicated to two finnish commercial banks nordea bank finland plc and pohjola bank plc,neutral
shareholder s full name and id code petri ailus born for further information please contact isto hantila ceo tel,neutral
gmcr with the way this has been acting it may fall to today horrible action since it hit yesterday,negative
after the renovation the biggest moulding line in the orhangazi foundry is the most modern line in europe,positive
the financial impact is estimated to be some meur annual improvement in the division s result starting from fiscal year,positive
cargotec s share capital after the increase totals euros,neutral
olvi expects sales and market share to increase in the first quarter of,positive
the plant will collect raw material from the baltic sea region,neutral
both operating profit and net sales for the six month period increased respectively from eur m and eur m as compared to the corresponding period in,positive
tesco share price closes higher as two more directors leave grocer,positive
the chain posted sales of million euros for full a rise of percent year on year,positive
in contrast the company s net loss for the third quarter of contracted to eur million from eur million for the corresponding period a year ago,positive
net sales by the sata flexo group came to some eur m in and the group companies employed a total of people,neutral
yit corporation sept at corporate release stock exchange release yit s capital markets day in london sept on wednesday september yit will hold a capital markets day for investors and analysts in london,neutral
finnish financial group aktia s operating profit for increased to eur mn from eur mn in,positive
upm kymmene www upm kymmene com produces magazine papers and newsprint as well as fine and specialty papers converting materials and wood products,neutral
one of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard,neutral
in the first nine months of the company s net loss narrowed to eur from eur million for the corresponding period of,positive
a total of new citycon shares with a nominal value of eur per share were subscribed between and march exercising the a b c options based on the company s stock option plan,neutral
sales have risen in other export markets,positive
industry newswolseley confident in reslilience amid mixed markets,positive
the agreement expands tekla structures scope of use to bridge design,positive
maglan capital up in february long fairpoint http stks co seqc frp,positive
there are no substitutes to ac drives,neutral
the power generated annually by loviisa covers about of finland s electricity consumption,neutral
if the employee leaves the company within the duration of the cover the money invested to ensure commitment is returned to the company,neutral
nordea bank estonia is part of the largest financial group in the nordic countries,neutral
in alma media s operating profit was about eur mn,neutral
the figure includes the change in the fair value of the property portfolio eur million,neutral
in lee man had a combined annual production capacity of close to million tonnes of paper and tonnes of pulp,neutral
adp news oct finnish lifting equipment maker konecranes oyj omx kcrv said today that its net profit rose to eur million usd m in the first nine months of from eur million for the s,positive
the company booked april june new orders worth mln eur compared with mln eur in the same period a year ago,positive
uk winners losers aviva and friends life lead ftse gainers,positive
she will challenges exxon dominance with billion pound bid for bg,negative
brazilian mobile player telemig celular yesterday announced that it has selected finnish software developer tecnomen oyj to expand its prepaid billing system,positive
the sale will allow campofrio to focus on its recently announced takeover of groupe smithfield holdings the european unit of smithfield foods inc sfd of the you s,neutral
the credit covers approximately of the ship s price,neutral
profit for the period totaled eur mn up from eur mn in the corresponding period in,positive
we hope to increase traffic volumes with the opening of freight one scandinavia,positive
crk time to accumulate for a long position with far more upside than downside,positive
sanoma is a buyer not a target he said,neutral
this wood lacquered clock comes with a stripy hand crocheted cover,neutral
operating profit improved by to eur mn,positive
intu is in the process of streamlining its structure especially through divestment of non core businesses https t co drbanunu,positive
com and possibly also through photo msn,neutral
in q of bank of aland s net interest income increased from eur mn to eur mn,positive
it is being developed by symbian the software licensing consortium led by nokia,neutral
as a result the number of personnel in finland will be reduced by,neutral
adp news jan finnish industrial and environmental measurement equipment maker vaisala oyj omx vaias said yesterday it will develop an operational reference radiosonde for climate change observations,neutral
teliasonera has secured deliveries for g modems with support for g and g during the second quarter,positive
the previous offer was of voting rights and of capital,neutral
ea launches origin online game distribution for mac http stks co aktu via macrumors ea,positive
acquisitions have been made and businesses have been well integrated,positive
yara suomi ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry as well as products used in environmental protection,neutral
alexandria va march patrik flykt and timo alakoski both of helsinki finland and tapio suihko and nadarajah asokan both of espoo finland have developed a method of mobility support of internet type protocol traffic in a communication system,neutral
proving that good cellphone design is truly a work of art the website for the nokia provides a colorful canvas for the expression of mobile inspired sentiments,positive
equity indexes working on a positive engulfing for march sml rut iwc smh sox small caps semis with a fakeout before the b out,positive
finnish metal components supplier componenta oyj said its net profit went up to mln euro mln in from mln euro mln in,positive
agj recorded eur mln sales in most of which was generated by exports to customers in western europe the statement said,neutral
alma media expects its net sales to increase as forecast previously,positive
poyry is recognized as one of the world s leading advisors to the global forestry industry,positive
finnish cargotec s kalmar the business area providing container handling solutions has been awarded an order for a further ten e one rubber tyred gantry rtg cranes from saigon newport company snp in vietnam,positive
goog breakout very likely medium target http stks co lpz http chart ly lgbrr,positive
about of this came from aspo chemicals from aspo shipping and from aspo systems,neutral
earnings per share were higher at against a year before and ahead of market consensus of eur,positive
luna took fifth place on six under a shot behind spain s beatriz recari and germany s martina eberl while welsh player becky brewerton was the highest placed british finisher sharing seventh place on three under after shooting,neutral
the decision of the french court relates to the claims raised by twenty one former aspocomp s a s employees the company said,neutral
the insurance division turned a eurm profit,neutral
net profit in the period in was euro million,neutral
capman made its initial investment in onemed in june,neutral
on the following workday customers can check from their home computers how their purchases are divided between different ingredient groups how much energy various products contain and what is the nutritional content of all purchases,neutral
okmetic has used the furnaces for the contract manufacturing of solar crystals,neutral
nevertheless the development can not be allowed to ruin the print newspaper which continues to be sanoma news main medium,neutral
benefon will turn the salo unit into a bb business unit and establish a bc business unit in the uk,neutral
results are expected late in,neutral
gild sandbagged the guidance so the can use that last billion up cc was cautiously optimistic wait til next er for confirmation,neutral
fi is developing cooperation in keyword advertising with microsoft,positive
the contract value amounts to about eurm the company added,neutral
kalnapilio tauro grupe kalnapilis tauras group which is owned by denmark s royal unibrew raised its market share to percent from percent as beer sales for the nine months jumped by percent to million liters,positive
a total of wonderware certified sis are available to integrate and support wonderware products such as intouch hmi software industrialsql server historian wonderware information server dt analyst software or qi analyst spc software,neutral
timo penttila has been appointed new manager responsible for the asset management of nordea s institutional customers in finland,neutral
the company s goal is to achieve annual savings of eur million usd m of which two thirds are to be realized in,positive
the company offers payroll services including payroll processing payroll tax administration and employee pay services including direct deposit check signing and readychex,neutral
in china finnish kone that provides elevators escalators and solutions for modernisation and maintenance will build escalators that will be installed in a high speed railway section between beijing and shanghai in a years time,positive
financialwire tm in cooperation with the investrend broadcast syndicate also provides complete daily conference call and webcast schedules as a service to shareholders and investors via the firstalert tm networks oefirstalert tm daily,neutral
return on investment was compared to in,positive
the decision of tekes was based on among other the following grounds the project has a significant impact on the business development of the company,neutral
stuk today is a full service house expert in radiation and nuclear safety issues,neutral
in april neste separated from its parent company finnish energy company fortum and became listed on the helsinki stock exchange,neutral
nordea group s operating profit increased in by percent year on year to billion euros and total revenue by percent to billion euros,positive
looking for a strong bounce spy lunchtime rally coming dia iwm qqq aa fb,positive
fixed mobile convergence solutions represent a key value proposition in today s communication market,neutral
most of the growth in beer consumption took place in the far east latin america and africa,neutral
qualcomm dividend increase rewards patient investors the future looks bright https t co tjjvpqhhqd qcom,positive
he is resting comfortably and is looking forward to getting back to work,neutral
the e smartphone will be available for rs per handset across india nokia india vice president managing director d shivakumar told reporters,neutral
stockmann was established in in finland and it became the first foreign company to enter russia s retail trade market in,neutral
rnn more bleeding monday,negative
nordstjernan will make the offer in approximately one month in september,neutral
so mr galvan made savings adjustments of his own buying less liquor and watching portion sizes,neutral
the parties have agreed not to disclose the price of the deal the group said in a press release,neutral
alexandria va march jaakko vilo of turku finland has developed a panel press,neutral
liquid handling products include electronic and mechanical pipettes disposable tips as well as pipette maintenance and calibration services for research institutions healthcare and industrial laboratories,neutral
antniemi refuted a report by the finnish daily turun sanomat as if the company was reorganizing its operations in the baltic countries,neutral
pnc goldman sachs receive dividend hike green light but do not act http stks co pa pnc gs,positive
following the payment made in april the company has a total of eur million in loans from financial institutions,neutral
these companies own a sq m office and commercial building and substantial amount of building right for a new shopping center in liljeholmen stockholm,neutral
profit for the period increased from eur mn to eur mn,positive
qihu totally missed this one was about to jump in on that break test but did not congrats shorts,negative
the utility will also provide services related to electricity management such as hedging trades and risk management and reporting,neutral
ko had missed earnings expectations for the last two quarters so todays strong results came as a major surprise http stks co drhf,positive
latvia s stockmann shopping mall is a subsidiary of finland s stockmann plc,neutral
finnish investment group neomarkka oyj hel nembv said today that it will buy the former production facilities of kuitu finland ltd as part of negotiations on the option to invest in specialty cellulose fiber business,neutral
in january september the group s net sales from continuing operations rose to eur mn from eur mn in the corresponding period in,positive
simultaneously with this merger plan another merger plan has been signed according to which suomen projektivuokraus oy a subsidiary of vtm rakennuskonevuokraamo oy would be merged with vtm rakennuskonevuokraamo oy,neutral
beyond the improved voice capabilities customers now have a streamlined way to comply with recalls and other traceability requirements providing them with a competitive advantage,positive
corrected shire to buy dyax for about bln,positive
it also includes the installation of new equipment training and start up services as well as service work of the shoe press delivered by vaahto in,neutral
nokia is also negotiating the product portfolio of the new company,neutral
glencore slumps percent as debt fears grow,negative
the value of the order is eur mn,neutral
the company said that it has agreed to a eurm unsecured credit line from lenders,neutral
the agreement which will cover monitoring maintenance server capacity service and backups has a one year extension option,neutral
bbry sierra has a great cash balance and impressive growth rate would be a wonderful marriage,positive
profit after taxes for the period was up to eur m from eur m last year,positive
oka specialises in new construction renovation work of residential and non residential building as well as premises for industrial and logistical use,neutral
neste oil s refineries have a combined crude oil refining capacity of approximately barrels a day,neutral
in etteplan had turnover of eur m,neutral
pretax profit rose to eur mn from eur mn in the corresponding period in,positive
the size of a cider bottle will remain unchanged,neutral
finlan s listed food industry company hkscan group controlled companies in the baltics improved revenues by eur mn to eur mn in from eur mn in the year before,positive
ebit excluding non recurring items was estimated to increase from,positive
what we think,neutral
keith skeoch to step up as david nish quits as chief executive of standard life,neutral
the upgrade is intended to raise the network capacity from mhz to mhz in several cities enabling bi directional services for digital television as well as broadband data,positive
no financial details were provided,neutral
tesco share price tumbles after negative broker note,negative
according to finnish l nnnen tehtaat s ceo matti karppinen now that l nnnen tehtaat has sold the majority of its feed and grain business it will quickly start to look for acquisitions,neutral
finnish it consultancy satama interactive oyj said on november that jarmo lonnfors took up the position of ceo,neutral
according to the company the lay offs will be temporary,neutral
rihko started to manage raisio s benecol business in summer after heading tobacco company altadis european operations,neutral
the financial statements and interim reports will be released around at a m finnish time on the given dates,neutral
the company was supposed to deliver machinery to a veneer mill in the tomsk region in russia,neutral
the talks involved the food and ingredients divisions as well as group service functions the company said,neutral
lloyds banking group s share price lifts amid reports bank is poised to axe hundreds of uk jobs,positive
outokumpu of finland stainless steel manufacturer plans to enter into a supply agreement with the indian railways,positive
shire share price under pressure after bn baxalta deal,negative
however he expects banks to provide alternative financing,positive
it would be premature to talk about dates volume and the investment procedure he said,neutral
the russian government will contribute of the necessary funds he said,neutral
we are now in a position to pursue novel clinical candidates going forward,positive
cymed s net sales are expected to amount to eur mn in,neutral
following the acquisitions panostaja will establish a new business unit which will focus on heat treatment of metals,neutral
finland s neste oil has been awarded the chemical industry federation of finland s innovation award for its nexbtl technology which enables biodiesel to be produced from vegetable oil and animal fat,positive
the finnish paints company acquired the remaining pct that it did not own from ukraine s lgu for an undisclosed sum,neutral
atria will also buy the shares of kauhajoen teurastamokiinteistot oy kauhajoki slaughterhouse property from itikka co operative,neutral
terms of the acquisition were not disclosed,neutral
combined with the basware enterprise purchase to pay portfolio it provides a high level of automation for procurement and invoice workflows,neutral
the company generates net sales of about mln euro mln annually and employs,neutral
rsa insurance hires towergate s egan as chief financial officer,neutral
via the move the company aims annual savings of some eur million usd m the main part of which are expected to be realized this year,positive
however the bottom line result improved thanks to positive financial items,positive
nflx of the lows,positive
nyse owner ice may gatecrash deutsche boerse lse merger,negative
ahlstrom headquartered in helsinki finland is a global leader in the development manufacture and marketing of high performance fibre based materials,neutral
dmnd green and moving,positive
the value of this kind of order amounts usually between euro and million,neutral
the cosmetics collection includes an eye shadow face powder lip gloss mascara and accessories,neutral
the increase range will vary up to,neutral
lse deutsche boerse merger would signal end to exchange mega deals,positive
the company then said it will focus its resources on clinical research,neutral
the tekla structures installation has been built according to microsoft s requirements for the windows certification the company added,neutral
astrazeneca acquires zs pharma in billion deal,positive
in huhtamaki will continue to invest in organic growth,neutral
the daily graphic newspaper in october reported an initiative being embarked upon by the fidelity bank to partner ghana post which has offices across the country to offer financial services to the unbanked and under banked in the country,neutral
glaston s own glass processing unit tamglass glass processing is a manufacturer of high quality safety glass products operating in finland,neutral
of these shares are held by the company and the number of outstanding shares and voting rights attached to the shares amounts thus to,neutral
you k stocks little changed near record as barclays she will fall,negative
amrn got sell signal still in force with target below,negative
mr mikko saavalainen head of comptel s global sales concludes gibtelecom provides a perfect illustration of the variety of business technical and regulatory challenges operators are facing in their oss today,neutral
alexandria va october united states patent no issued on sept was assigned to vacon oyj vaasa finland,neutral
finnish food industry companies hk ruokatalo and atria will form a joint venture company called l nnsi kalkkuna to produce turkey meat,positive
its annual capacity is some mw,neutral
s p has kept its sell rating while nordea and ubs have reaffirmed their buy recommendations,neutral
operating profit excluding restructuring costs grew to eur million from eur million while operating profit including restructuring costs showed even larger growth to eur million from eur million,positive
revenue from july to september grew percent to euro billion the finnish company said thursday,positive
operating profit rose to eur mn from eur mn in the corresponding period in representing of net sales,positive
kcg bot at,positive
the finnish group anticipates a sales gain of eurm after tax and expenses,positive
companieskingfisher bid for mr bricolage runs into trouble,negative
the company plans to expand into the international market through its subsidiaries and distributors from onwards,positive
the investment would be some eurm,neutral
according to finnish insurance companies tapiola local insurance group l nhivakuutus and pohjola the two fierce storms at the end of july and in the beginning of august that felled trees around finland have speeded up sales of forest insurance,positive
gld http stks co ow on closer inspection resistance points north at d and downward trendline chart of,negative
in sweden the agreement covers data communication services as well,neutral
kep breaking out when the market pulls back http stks co rcet,positive
the latest date for registration is on april,neutral
mr skogster currently serves as the manager responsible for abb oy s system modules for low voltage drives,neutral
the rationalization of the operations seeks to achieve over eur million in yearly savings as from the second quarter of the current financial year,positive
metso s delivery will include a complete coated board line with related air systems and two winders,neutral
the reductions will be concluded by autumn,neutral
the company also said that its board of directors has proposed a profit distribution of eur per share,neutral
mpwr ceo sells k april th meh,negative
please inform ir johanna koskinen of your participation no later than april at a m a telephone conference for financial analysts and investors conducted in english will begin at p m finnish time eet,neutral
